source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
REAC,REAC:R-HSA-9027284,Erythropoietin activates RAS,0.00910290250277176,True,Erythropoietin activates RAS,12,102,2,11004,0.0196078431372549,0.16666666666666666,query_1,['REAC:R-HSA-9006335']
REAC,REAC:R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),0.00910290250277176,True,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),12,102,2,11004,0.0196078431372549,0.16666666666666666,query_1,['REAC:R-HSA-9006335']
REAC,REAC:R-HSA-8866907,Activation of the TFAP2 (AP-2) family of transcription factors,0.00910290250277176,True,Activation of the TFAP2 (AP-2) family of transcription factors,12,102,2,11004,0.0196078431372549,0.16666666666666666,query_1,['REAC:R-HSA-8864260']
REAC,REAC:R-HSA-69239,Synthesis of DNA,0.00910290250277176,True,Synthesis of DNA,121,102,5,11004,0.049019607843137254,0.04132231404958678,query_1,"['REAC:R-HSA-69242', 'REAC:R-HSA-69306']"
REAC,REAC:R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.00910290250277176,True,Caspase-mediated cleavage of cytoskeletal proteins,12,102,2,11004,0.0196078431372549,0.16666666666666666,query_1,['REAC:R-HSA-111465']
REAC,REAC:R-HSA-9673324,WNT5:FZD7-mediated leishmania damping,0.00910290250277176,True,WNT5:FZD7-mediated leishmania damping,12,102,2,11004,0.0196078431372549,0.16666666666666666,query_1,['REAC:R-HSA-9664420']
REAC,REAC:R-HSA-6803207,TP53 Regulates Transcription of Caspase Activators and Caspases,0.00910290250277176,True,TP53 Regulates Transcription of Caspase Activators and Caspases,12,102,2,11004,0.0196078431372549,0.16666666666666666,query_1,['REAC:R-HSA-5633008']
REAC,REAC:R-HSA-9664420,Killing mechanisms,0.00910290250277176,True,Killing mechanisms,12,102,2,11004,0.0196078431372549,0.16666666666666666,query_1,['REAC:R-HSA-9658195']
GO:BP,GO:0050868,negative regulation of T cell activation,0.009106721644821592,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of T cell activation."" [GOC:ai]",131,107,4,21026,0.037383177570093455,0.030534351145038167,query_1,"['GO:0042110', 'GO:0050863', 'GO:0051250', 'GO:1903038']"
GO:BP,GO:1903900,regulation of viral life cycle,0.009106721644821592,True,"""Any process that modulates the frequency, rate or extent of viral life cycle."" [GO_REF:0000058, GOC:TermGenie, PMID:18005716]",131,107,4,21026,0.037383177570093455,0.030534351145038167,query_1,"['GO:0019058', 'GO:0050792']"
GO:BP,GO:2000679,positive regulation of transcription regulatory region DNA binding,0.00917265259413709,True,"""Any process that activates or increases the frequency, rate or extent of transcription regulatory region DNA binding."" [GOC:obol]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0043388', 'GO:2000677']"
GO:BP,GO:1904666,regulation of ubiquitin protein ligase activity,0.00917265259413709,True,"""Any process that modulates the frequency, rate or extent of ubiquitin protein ligase activity."" [GO_REF:0000059, GOC:dph, GOC:TermGenie, GOC:vw, PMID:10921876, PMID:26216882]",20,107,2,21026,0.018691588785046728,0.1,query_1,['GO:0051438']
GO:BP,GO:0010866,regulation of triglyceride biosynthetic process,0.00917265259413709,True,"""Any process that modulates the rate, frequency, or extent of triglyceride biosynthesis. Triglyceride biosynthesis is the collection of chemical reactions and pathways resulting in the formation of triglyceride, any triester of glycerol."" [GOC:BHF, GOC:tb]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0019432', 'GO:0046890', 'GO:0090207']"
GO:BP,GO:0061298,retina vasculature development in camera-type eye,0.00917265259413709,True,"""The process whose specific outcome is the progression of the vasculature of the retina over time, from its formation to the mature structure."" [GOC:BHF, GOC:dph]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0001944', 'GO:0060041']"
GO:BP,GO:0060716,labyrinthine layer blood vessel development,0.00917265259413709,True,"""The process whose specific outcome is the progression of a blood vessel of the labyrinthine layer of the placenta over time, from its formation to the mature structure. The embryonic vessels grow through the layer to come in close contact with the maternal blood supply."" [GOC:dph]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0048568', 'GO:0060674', 'GO:0060711']"
GO:BP,GO:0060602,branch elongation of an epithelium,0.00917265259413709,True,"""The growth process in which a branch increases in length from its base to its tip."" [GOC:dph]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0003401', 'GO:0061138']"
GO:BP,GO:0010560,positive regulation of glycoprotein biosynthetic process,0.00917265259413709,True,"""Any process that increases the rate, frequency, or extent of the chemical reactions and pathways resulting in the formation of a glycoprotein, a protein that contains covalently bound glycose (i.e. monosaccharide) residues; the glycose occurs most commonly as oligosaccharide or fairly small polysaccharide but occasionally as monosaccharide."" [GOC:dph, GOC:tb]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0009101', 'GO:0010557', 'GO:0010559', 'GO:1903020']"
GO:BP,GO:0048266,behavioral response to pain,0.00917265259413709,True,"""Any process that results in a change in the behavior of an organism as a result of a pain stimulus. Pain stimuli cause activation of nociceptors, peripheral receptors for pain, include receptors which are sensitive to painful mechanical stimuli, extreme heat or cold, and chemical stimuli."" [GOC:jid]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0007610', 'GO:0048265']"
GO:BP,GO:2000434,regulation of protein neddylation,0.00917265259413709,True,"""Any process that modulates the frequency, rate or extent of protein neddylation."" [GOC:obol]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0045116', 'GO:1903320']"
GO:BP,GO:0043129,surfactant homeostasis,0.00917265259413709,True,"""Any process involved in the maintenance of a steady-state level of a surface-active agent that maintains the surface tension of a liquid."" [PMID:23708874, PMID:9751757]",20,107,2,21026,0.018691588785046728,0.1,query_1,['GO:0140962']
GO:BP,GO:0048339,paraxial mesoderm development,0.00917265259413709,True,"""The process whose specific outcome is the progression of the paraxial mesoderm over time, from its formation to the mature structure. The paraxial mesoderm is the mesoderm located bilaterally adjacent to the notochord and neural tube."" [GOC:dgh]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0007498', 'GO:0060485']"
GO:BP,GO:2000318,positive regulation of T-helper 17 type immune response,0.00917265259413709,True,"""Any process that activates or increases the frequency, rate or extent of T-helper 17 type immune response."" [GOC:BHF, GOC:mah]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0002824', 'GO:0072538', 'GO:2000316']"
GO:BP,GO:0070886,positive regulation of calcineurin-NFAT signaling cascade,0.00917265259413709,True,"""Any process that activates or increases the frequency, rate or extent of signaling via the calcineurin-NFAT signaling cascade."" [GOC:mah]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0033173', 'GO:0070884', 'GO:0106058']"
GO:BP,GO:0106058,positive regulation of calcineurin-mediated signaling,0.00917265259413709,True,"""Any process that activates or increases the frequency, rate or extent of calcineurin-mediated signaling."" [PMID:25081204]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0050850', 'GO:0097720', 'GO:0106056']"
GO:BP,GO:0045780,positive regulation of bone resorption,0.00917265259413709,True,"""Any process that activates or increases the frequency, rate or extent of bone resorption."" [GOC:go_curators]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0045124', 'GO:0045453', 'GO:0051240']"
GO:BP,GO:0006098,pentose-phosphate shunt,0.00917265259413709,True,"""The metabolic process in which glucose-6-phosphate is oxidized to form carbon dioxide (CO2) and ribulose 5-phosphate, coupled to reduction of NADP+ to NADPH; ribulose 5-P then enters a series of reactions that can yield biosynthetic precursors (ribose-5-phosphate and erythrose-4-phosphate) and glycolytic intermediates (fructose-6-phosphate and glyceraldehyde-3-phosphate)."" [GOC:pde, ISBN:0198506732, MetaCyc:PENTOSE-P-PWY]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0006740', 'GO:0051156']"
GO:BP,GO:1900117,regulation of execution phase of apoptosis,0.00917265259413709,True,"""Any process that modulates the frequency, rate or extent of execution phase of apoptosis."" [GOC:mtg_apoptosis, GOC:TermGenie]",20,107,2,21026,0.018691588785046728,0.1,query_1,"['GO:0050794', 'GO:0097194']"
GO:BP,GO:0021885,forebrain cell migration,0.009275396997742427,True,"""The orderly movement of a cell from one site to another at least one of which is located in the forebrain."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]",66,107,3,21026,0.028037383177570093,0.045454545454545456,query_1,"['GO:0016477', 'GO:0030900']"
GO:BP,GO:0050688,regulation of defense response to virus,0.009275396997742427,True,"""Any process that modulates the frequency, rate or extent of the antiviral response of a cell or organism."" [GOC:ai]",66,107,3,21026,0.028037383177570093,0.045454545454545456,query_1,"['GO:0002831', 'GO:0031347', 'GO:0032101', 'GO:0051607']"
GO:BP,GO:0097237,cellular response to toxic substance,0.009283523518133927,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus."" [GOC:pr]",132,107,4,21026,0.037383177570093455,0.030303030303030304,query_1,"['GO:0009636', 'GO:0070887']"
KEGG,KEGG:05217,Basal cell carcinoma,0.009468121466334892,True,Basal cell carcinoma,63,104,4,8484,0.038461538461538464,0.06349206349206349,query_1,['KEGG:00000']
GO:BP,GO:0002708,positive regulation of lymphocyte mediated immunity,0.009530870331907589,True,"""Any process that activates or increases the frequency, rate, or extent of lymphocyte mediated immunity."" [GOC:add]",133,107,4,21026,0.037383177570093455,0.03007518796992481,query_1,"['GO:0002449', 'GO:0002705', 'GO:0002706']"
GO:BP,GO:0001947,heart looping,0.009659856147271405,True,"""The tube morphogenesis process in which the primitive heart tube loops asymmetrically. This looping brings the primitive heart chambers into alignment preceding their future integration. Heart looping begins with dextral-looping and ends when the main regional divisions of the mature heart and primordium of the great arterial trunks become established preceding septation."" [GOC:dph, PMID:12094232]",67,107,3,21026,0.028037383177570093,0.04477611940298507,query_1,"['GO:0003143', 'GO:0061371']"
GO:BP,GO:0019229,regulation of vasoconstriction,0.009659856147271405,True,"""Any process that modulates the frequency, rate or extent of reductions in the diameter of blood vessels."" [GOC:jl]",67,107,3,21026,0.028037383177570093,0.04477611940298507,query_1,"['GO:0042310', 'GO:0097746', 'GO:1903522']"
GO:BP,GO:0051208,sequestering of calcium ion,0.009771340806679792,True,"""The process of binding or confining calcium ions such that they are separated from other components of a biological system."" [GOC:ai]",134,107,4,21026,0.037383177570093455,0.029850746268656716,query_1,"['GO:0006874', 'GO:0051651']"
GO:BP,GO:0006354,DNA-templated transcription elongation,0.009771340806679792,True,"""The extension of an RNA molecule after transcription initiation and promoter clearance at a DNA-dependent RNA polymerase promoter by the addition of ribonucleotides catalyzed by an RNA polymerase."" [GOC:mah, GOC:txnOH, PMID:15020047, PMID:18280161]",134,107,4,21026,0.037383177570093455,0.029850746268656716,query_1,"['GO:0006351', 'GO:0032774']"
GO:BP,GO:0000741,karyogamy,0.009812766329880356,True,"""The creation of a single nucleus from multiple nuclei as a result of fusing the lipid bilayers that surround each nuclei."" [GOC:elh]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0006997', 'GO:0048284']"
GO:BP,GO:0051623,positive regulation of norepinephrine uptake,0.009812766329880356,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of norepinephrine into a cell."" [GOC:ai]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0051050', 'GO:0051620', 'GO:0051621']"
GO:BP,GO:0007403,glial cell fate determination,0.009812766329880356,True,"""The cell fate determination process in which a cell becomes capable of differentiating autonomously into a glial cell regardless of its environment; upon determination, the cell fate cannot be reversed."" [GOC:go_curators, GOC:mtg_sensu]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0001709', 'GO:0021781']"
GO:BP,GO:1904075,positive regulation of trophectodermal cell proliferation,0.009812766329880356,True,"""Any process that activates or increases the frequency, rate or extent of trophectodermal cell proliferation."" [GO_REF:0000058, GOC:TermGenie, PMID:24508636]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0001834', 'GO:0008284', 'GO:1904073']"
GO:BP,GO:2000230,negative regulation of pancreatic stellate cell proliferation,0.009812766329880356,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of pancreatic stellate cell proliferation."" [GOC:mah]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0048147', 'GO:0072343', 'GO:2000229']"
GO:BP,GO:0009566,fertilization,0.009812766329880356,True,"""The union of gametes of opposite sexes during the process of sexual reproduction to form a zygote. It involves the fusion of the gametic nuclei (karyogamy) and cytoplasm (plasmogamy)."" [GOC:tb, ISBN:0198506732]",217,107,5,21026,0.04672897196261682,0.02304147465437788,query_1,"['GO:0019953', 'GO:0022414']"
GO:BP,GO:0003178,coronary sinus valve development,0.009812766329880356,True,"""The progression of the valve of the coronary sinus over time, from its formation to the mature structure."" [GOC:mtg_heart]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0003170']
GO:BP,GO:0032916,positive regulation of transforming growth factor beta3 production,0.009812766329880356,True,"""Any process that activates or increases the frequency, rate, or extent of production of transforming growth factor-beta3."" [GOC:mah]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0032907', 'GO:0032910', 'GO:0071636']"
GO:BP,GO:0003182,coronary sinus valve morphogenesis,0.009812766329880356,True,"""The process in which the structure of the coronary sinus valve is generated and organized."" [GOC:mtg_heart]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0003178', 'GO:0003179']"
GO:BP,GO:2000235,regulation of tRNA processing,0.009812766329880356,True,"""Any process that modulates the frequency, rate or extent of tRNA processing."" [GOC:mah]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0008033', 'GO:0010468', 'GO:1903326']"
GO:BP,GO:0051443,positive regulation of ubiquitin-protein transferase activity,0.009812766329880356,True,"""Any process that activates, maintains or increases the rate of ubiquitin transferase activity."" [GOC:ai, GOC:tb]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,"['GO:0031398', 'GO:0051347', 'GO:0051438']"
GO:BP,GO:0061921,peptidyl-lysine propionylation,0.009812766329880356,True,"""The propionylation of peptidyl-lysine."" [PMID:17267393]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0043543']
GO:BP,GO:0061767,negative regulation of lung blood pressure,0.009812766329880356,True,"""The process that decreases the force with which blood travels through the lungs."" [GOC:bc, GOC:BHF, GOC:BHF_miRNA, GOC:dph, PMID:22161164]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0014916']
GO:BP,GO:0051658,maintenance of nucleus location,0.009812766329880356,True,"""Any process in which the nucleus is maintained in a specific location within a cell and prevented from moving elsewhere."" [GOC:ai, GOC:dph, GOC:tb]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0051647', 'GO:0051657']"
GO:BP,GO:0007344,pronuclear fusion,0.009812766329880356,True,"""The merging of two pronuclei in a fertilized egg to fuse and produce a single zygotic genome."" [GOC:ems, ISBN:087969307X]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0000741', 'GO:0007338']"
GO:BP,GO:0007258,JUN phosphorylation,0.009812766329880356,True,"""The process of introducing a phosphate group into a JUN protein."" [GOC:jl]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0006468', 'GO:0007254']"
GO:BP,GO:1904073,regulation of trophectodermal cell proliferation,0.009812766329880356,True,"""Any process that modulates the frequency, rate or extent of trophectodermal cell proliferation."" [GO_REF:0000058, GOC:TermGenie, PMID:24508636]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0001834', 'GO:0042127', 'GO:0048638']"
GO:BP,GO:0140460,response to Gram-negative bacterium,0.009812766329880356,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a Gram-negative bacterium."" [PMID:23664307]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0009617']
GO:BP,GO:0051797,regulation of hair follicle development,0.009812766329880356,True,"""Any process that modulates the frequency, rate or extent of hair follicle development."" [GOC:ai]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,"['GO:0001942', 'GO:0042634', 'GO:2000026']"
GO:BP,GO:0060550,"positive regulation of fructose 1,6-bisphosphate 1-phosphatase activity",0.009812766329880356,True,"""Any process that increases the rate, frequency or extent of fructose 1,6-bisphosphate 1-phosphatase activity. Fructose 1,6-bisphosphate 1-phosphatase activity is the catalysis of the reaction: D-fructose 1,6-bisphosphate + H2O = D-fructose 6-phosphate + phosphate."" [GOC:BHF, GOC:dph, GOC:tb]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0010922']
GO:BP,GO:0060806,negative regulation of cell differentiation involved in embryonic placenta development,0.009812766329880356,True,"""Any process that decreases the rate, frequency or extent of cell differentiation that contributes to the progression of the placenta over time, from its initial condition to its mature state."" [GOC:dph, GOC:sdb_2009, GOC:tb]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0045596', 'GO:0060706', 'GO:0060800', 'GO:2000242']"
GO:BP,GO:0043547,positive regulation of GTPase activity,0.009812766329880356,True,"""Any process that activates or increases the activity of a GTPase."" [GOC:jl, GOC:mah]",135,107,4,21026,0.037383177570093455,0.02962962962962963,query_1,"['GO:0043087', 'GO:0051345']"
GO:BP,GO:0060551,"regulation of fructose 1,6-bisphosphate metabolic process",0.009812766329880356,True,"""Any process that modulates the rate, frequency or extent of fructose 1,6-bisphosphate metabolism. Fructose 1,6-bisphosphate metabolism is the chemical reactions and pathways involving fructose 1,6-bisphosphate, also known as FBP. The D enantiomer is a metabolic intermediate in glycolysis and gluconeogenesis."" [GOC:BHF, GOC:dph, GOC:tb]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0019220', 'GO:0030388']"
GO:BP,GO:1903451,negative regulation of G1 to G0 transition,0.009812766329880356,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of G1 to G0 transition."" [GO_REF:0000058, GOC:di, GOC:TermGenie, PMID:24088570]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0010948', 'GO:0070314', 'GO:1903450']"
GO:BP,GO:0060843,venous endothelial cell differentiation,0.009812766329880356,True,"""The process in which a relatively unspecialized endothelial cell acquires specialized features of a venous endothelial cell, a thin flattened cell that lines the inside surfaces of veins."" [GOC:dph, GOC:sdb_2009, GOC:tb]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0060837']
GO:BP,GO:0061040,female gonad morphogenesis,0.009812766329880356,True,"""The process in which a female gonad is generated and organized."" [GOC:BHF, GOC:dph]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0008585', 'GO:0035262']"
GO:BP,GO:0140896,cGAS/STING signaling pathway,0.009812766329880356,True,"""The series of molecular signals initiated by the binding of a double-stranded DNA or RNA from another organism to cytosolic cyclic GMP-AMP (cGAMP) synthase (cGAS) that activates innate immune responses through production of the second messenger cGAMP, which activates the adaptor STING."" [PMID:27648547, PMID:34261127, PMID:34261128]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,['GO:0002753']
GO:BP,GO:0060552,"positive regulation of fructose 1,6-bisphosphate metabolic process",0.009812766329880356,True,"""Any process that increases the rate, frequency or extent of fructose 1,6-bisphosphate metabolism. Fructose 1,6-bisphosphate metabolism is the chemical reactions and pathways involving fructose 1,6-bisphosphate, also known as FBP. The D enantiomer is a metabolic intermediate in glycolysis and gluconeogenesis."" [GOC:BHF, GOC:dph, GOC:tb]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0030388', 'GO:0045937', 'GO:0060551']"
GO:BP,GO:0140067,peptidyl-lysine butyrylation,0.009812766329880356,True,"""The butyrylation of a lysine residue in a protein. Butyryl is the univalent radical C3H7COO- derived from butyric acid."" [PMID:27105113, Wikipedia:butyryl]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0043543']
GO:BP,GO:0001545,primary ovarian follicle growth,0.009812766329880356,True,"""Increase in size of primary follicles including oocyte growth and granulosa and/or theca cell proliferation until more than one layer of granulosa cells is present (preantral follicle)."" [GOC:mtg_mpo, https://www.ncbi.nlm.nih.gov/books/NBK279054/]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0001541', 'GO:0022602', 'GO:0048589']"
GO:BP,GO:0060283,negative regulation of oocyte development,0.009812766329880356,True,"""Any process that decreases the rate or extent of the process whose specific outcome is the progression of an oocyte over time, from initial commitment of the cell to its specific fate, to the fully functional differentiated cell."" [GOC:dph, GOC:tb]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0010721', 'GO:0048599', 'GO:0060281', 'GO:2000242']"
GO:BP,GO:0061048,negative regulation of branching involved in lung morphogenesis,0.009812766329880356,True,"""Any process that decreases the rate, frequency, or extent of the process in which a highly ordered sequence of patterning events generates the branched structures of the lung, consisting of reiterated combinations of bud outgrowth, elongation, and dichotomous subdivision of terminal units."" [GOC:dph, GOC:yaf]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0051241', 'GO:0060441', 'GO:0061046', 'GO:1905331']"
GO:BP,GO:2000808,negative regulation of synaptic vesicle clustering,0.009812766329880356,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of synaptic vesicle clustering."" [PMID:21513708]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0051051', 'GO:0097091', 'GO:2000807']"
GO:BP,GO:0070242,thymocyte apoptotic process,0.009812766329880356,True,"""Any apoptotic process in a thymocyte, an immature T cell located in the thymus."" [CL:0000893, GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,['GO:0070231']
GO:BP,GO:0090096,positive regulation of metanephric cap mesenchymal cell proliferation,0.009812766329880356,True,"""Any process that increases the frequency, rate, or extent of metanephric cap mesenchymal cell proliferation. Metanephric cap mesenchymal cell proliferation is the multiplication or reproduction of metanephric cap mesenchymal cells, resulting in the expansion of the cell population. A metanephric cap mesenchymal cell is a mesenchymal cell that has condensed with other mesenchymal cells surrounding the ureteric bud tip."" [GOC:dph, GOC:tb, GOC:yaf]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0002053', 'GO:0090094', 'GO:0090095', 'GO:0090184', 'GO:1901724']"
GO:BP,GO:2000353,positive regulation of endothelial cell apoptotic process,0.009812766329880356,True,"""Any process that activates or increases the frequency, rate or extent of endothelial cell apoptotic process."" [GOC:BHF, GOC:mah, GOC:mtg_apoptosis]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,"['GO:0043065', 'GO:0072577', 'GO:2000351']"
GO:BP,GO:0060709,glycogen cell differentiation involved in embryonic placenta development,0.009812766329880356,True,"""The process in which a relatively unspecialized cell acquires specialized features of a glycogen cell of the placenta. A glycogen cell is a vacuolated glycogen-rich cell that appears in compact cell islets of the spongiotrophoblast layer."" [GOC:dph, PMID:16269175]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0060706', 'GO:0060712']"
GO:BP,GO:1902748,positive regulation of lens fiber cell differentiation,0.009812766329880356,True,"""Any process that activates or increases the frequency, rate or extent of lens fiber cell differentiation."" [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:17592637]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0030858', 'GO:0051240', 'GO:0070306', 'GO:1902746']"
GO:BP,GO:0032928,regulation of superoxide anion generation,0.009812766329880356,True,"""Any process that modulates the frequency, rate or extent of enzymatic generation of superoxide by a cell."" [GOC:mah]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,"['GO:0042554', 'GO:0090322']"
GO:BP,GO:0061042,vascular wound healing,0.009812766329880356,True,"""Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels and contribute to the series of events that restore integrity to damaged vasculature."" [GOC:BHF, GOC:dph]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,['GO:0060055']
GO:BP,GO:1903673,mitotic cleavage furrow formation,0.009812766329880356,True,"""Any cleavage furrow formation that is involved in mitotic cell cycle."" [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0036089', 'GO:1902410']"
GO:BP,GO:0090200,positive regulation of release of cytochrome c from mitochondria,0.009812766329880356,True,"""Any process that increases the rate, frequency or extent of release of cytochrome c from mitochondria, the process in which cytochrome c is enabled to move from the mitochondrial intermembrane space into the cytosol, which is an early step in apoptosis and leads to caspase activation."" [GOC:BHF, GOC:dph, GOC:mtg_apoptosis, GOC:tb]",21,107,2,21026,0.018691588785046728,0.09523809523809523,query_1,"['GO:0001836', 'GO:0010638', 'GO:0090199']"
GO:BP,GO:0120190,negative regulation of bile acid secretion,0.009812766329880356,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of the controlled release of bile acid from a cell or a tissue."" [GOC:BHF, GOC:BHF_miRNA, GOC:rph, PMID:22767443]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0032782', 'GO:0032891', 'GO:0051048', 'GO:0120188']"
GO:BP,GO:1905641,cellular response to acetaldehyde,0.009812766329880356,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an acetaldehyde stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:27687866]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0110096', 'GO:1905640']"
GO:BP,GO:0036268,swimming,0.009812766329880356,True,"""Self-propelled movement of an organism from one location to another through water, often by means of active fin movement."" [GOC:cvs, PMID:22459995]",1,107,1,21026,0.009345794392523364,1.0,query_1,['GO:0040011']
GO:BP,GO:1904762,positive regulation of myofibroblast differentiation,0.009812766329880356,True,"""Any process that activates or increases the frequency, rate or extent of myofibroblast differentiation."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:20533548]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0036446', 'GO:0045597', 'GO:1904760']"
GO:BP,GO:0003251,positive regulation of cell proliferation involved in heart valve morphogenesis,0.009812766329880356,True,"""Any process that increases the rate, frequency or extent of cell proliferation that contributes to the shaping of a heart valve."" [GOC:mtg_heart]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0003249', 'GO:0003250', 'GO:2000138']"
GO:BP,GO:1905305,negative regulation of cardiac myofibril assembly,0.009812766329880356,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of cardiac myofibril assembly."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:16151019]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0051494', 'GO:0055003', 'GO:1902116', 'GO:1902904', 'GO:1905304', 'GO:2000726']"
GO:BP,GO:1905304,regulation of cardiac myofibril assembly,0.009812766329880356,True,"""Any process that modulates the frequency, rate or extent of cardiac myofibril assembly."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:16151019]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0055003', 'GO:0060284', 'GO:0110020', 'GO:1902115', 'GO:1902903']"
GO:BP,GO:0003270,Notch signaling pathway involved in regulation of secondary heart field cardioblast proliferation,0.009812766329880356,True,"""The series of molecular signals initiated by binding of an extracellular ligand to a Notch receptor on the surface of the target cell contributing to the modulation of the frequency, rate or extent of cardioblast proliferation in the secondary heart field. A cardioblast is a cardiac precursor cell. It is a cell that has been committed to a cardiac fate, but will undergo more cell division rather than terminally differentiating."" [GOC:mtg_heart]",1,107,1,21026,0.009345794392523364,1.0,query_1,"['GO:0003266', 'GO:0061314']"
